curve	25	11	25	10	25	12	34.00185314410908	-104.00810750547724	-20.0	23.626890823063068	-118.60881408002531	-20.0	2	22.303551065246673	-106.68200512350293	-20.0	0.8425022142485972	True	12
straight	25	12	25	11	25	13	23.626890823063068	-118.60881408002531	-20.0	7.994921382138454	-120.34326012754363	-20.0	2
curve	25	13	25	12	25	14	7.994921382138454	-120.34326012754363	-20.0	-5.184540437267135	-137.47960158852968	-20.0	2	9.649096079408942	-135.2517713231966	-20.0	0.8046834031105988	False	15
straight	25	14	25	13	pool	36	-5.184540437267135	-137.47960158852968	-20.0	0.0	-172.0	-20.0	2
straight	26	0	pool	0	26	1	0.0	0.0	-10.0	0.0	16.5	-10.0	2
slope	26	1	26	0	26	2	0.0	16.5	-10.0	0.0	23.0	-6.0	2
straight	26	2	26	1	pool	37	0.0	23.0	-6.0	0.0	30.0	-6.0	2
straight	27	0	pool	37	27	1	0.0	30.0	-6.0	8.094595499598178	33.124229841950175	-6.0	1
slope	27	1	27	0	27	2	8.094595499598178	33.124229841950175	-6.0	17.33438253415483	36.6904634342352	1.0	1
straight	27	2	27	1	27	3	17.33438253415483	36.6904634342352	1.0	20.781158012982758	38.02079782957229	1.0	1
curve	27	3	27	2	27	4	20.781158012982758	38.02079782957229	1.0	23.269894573304885	47.41109697465853	1.0	1	18.620704448673628	43.618336609827765	1.0	0.9433710985235417	False	6
straight	27	4	27	3	27	5	23.269894573304885	47.41109697465853	1.0	21.387185531222833	49.71893386495266	1.0	1
curve	27	5	27	4	27	6	21.387185531222833	49.71893386495266	1.0	1.7720111743526008	52.93052555422201	1.0	1	9.764210219644687	40.23703295287575	1.0	0.724211548695281	False	15
straight	27	6	27	5	pool	38	1.7720111743526008	52.93052555422201	1.0	-14.0	43.0	1.0	1
straight	28	0	pool	39	pool	40	-7.0	54.0	-7.0	5.0	45.0	-7.0	1
straight	29	0	pool	39	29	1	-7.0	54.0	-7.0	-11.146926197534718	56.638953034794824	-7.0	2
straight	29	1	29	0	29	2	-11.146926197534718	56.638953034794824	-7.0	-12.747097730898187	57.657244010571574	-7.0	2
straight	29	2	29	1	pool	41	-12.747097730898187	57.657244010571574	-7.0	-18.0	61.0	-7.0	2
straight	30	0	pool	42	pool	43	-5.0	55.0	0.0	-9.0	67.0	0.0	1
straight	31	0	pool	39	31	1	-7.0	54.0	-7.0	-3.7187499999999964	58.81250000000001	-7.0	1
slope	31	1	31	0	31	2	-3.7187499999999964	58.81250000000001	-7.0	0.810736953455578	65.45574753173484	-4.0	1
straight	31	2	31	1	31	3	0.810736953455578	65.45574753173484	-4.0	1.947643082297108	67.12320985403576	-4.0	1
curve	31	3	31	2	31	4	1.947643082297108	67.12320985403576	-4.0	11.245140404003827	67.8860433862817	-4.0	1	6.905007139142394	63.7431889061867	-4.0	0.8905136097621353	True	6
straight	31	4	31	3	31	5	11.245140404003827	67.8860433862817	-4.0	16.296794895404336	62.59383391910022	-4.0	1
curve	31	5	31	4	31	6	16.296794895404336	62.59383391910022	-4.0	22.763980357153667	61.9382720845556	-4.0	1	19.913572616122195	66.04621265251272	-4.0	0.7076274474012191	False	5
straight	31	6	31	5	31	7	22.763980357153667	61.9382720845556	-4.0	23.5993773705385	62.51793531833283	-4.0	1
curve	31	7	31	6	31	8	23.5993773705385	62.51793531833283	-4.0	23.103085036885556	72.68665021197086	-4.0	1	20.178888081300734	67.44746399988138	-4.0	1.0129583282864416	False	6
straight	31	8	31	7	pool	44	23.103085036885556	72.68665021197086	-4.0	10.0	80.0	-4.0	1
